PC1,PC2,canton,name_es,provincia,viajes,viajeros,weekday_all,weekend_all,prop_weekend,prop_night,cluster
-0.8740000382789966,2.5271263385448965,704,BALSAS,7,11415.1770100797,11162.791669922384,11110.8419251706,11026.513351695578,0.4980953331502263,0.12276043625106942,Cluster_1
-2.889793637943573,-0.8531314450645237,705,CHILLA,7,2619.5789473684213,2557.2631578947367,2360.5263157894738,2830.9122807017543,0.5453040093000622,0.06180891616426506,Cluster_1
1.1075532713751692,1.3991196266441739,706,EL GUABO,7,28102.39257637017,27692.804150998854,26605.784903164626,21717.122649135363,0.4494167207474193,0.07674457424621323,Cluster_1
-2.265529775227794,-0.15111980270570088,707,HUAQUILLAS,7,6598.501440662229,6061.270933497671,6198.212057402915,5768.985579404332,0.4820665417658676,0.05026952751937016,Cluster_1
-2.384994555769508,2.004761143189679,708,MARCABELÍ,7,5269.497267759562,5156.44262295082,5065.4098360655735,3753.2021857923496,0.4256001031102871,0.07507593849570518,Cluster_1
-2.0153587234945154,0.4317633349215703,709,PASAJE,7,7779.421955182504,7579.269294755733,7175.685314888931,6773.631968267582,0.4855887804951279,0.06626306260002666,Cluster_1
-0.21007107574822595,1.3230618115138857,710,PIÑAS,7,17338.65295218163,17075.87723735537,16045.565938003409,15629.702539676742,0.49343551896616594,0.09372460862655767,Cluster_1
-1.3778377416158285,0.5059202284711964,711,PORTOVELO,7,11088.978561146016,10802.015398351596,10369.838380463669,10048.575298373193,0.4921330058460061,0.07213555106599703,Cluster_1
0.0865450274562995,2.0181408472034734,712,SANTA ROSA,7,18579.093180077307,18403.407787023614,17162.052603778673,16259.382196424776,0.4864956365166524,0.10697232362006726,Cluster_1
-1.411388571168993,0.13638619807168764,713,ZARUMA,7,11001.086938443075,10626.199086934155,10145.644723079562,10397.35328360768,0.5061263833167432,0.0699125896079021,Cluster_1
-1.9902802557793766,0.6152150226244146,714,LAS LAJAS,7,7751.231833165363,7726.933988410179,6836.67345101621,6948.9097878348875,0.5040707866643744,0.07948376922131388,Cluster_1
-0.6047580813838442,0.6718124327176137,801,ESMERALDAS,8,15936.574613570265,15608.561781765908,14987.876568656431,13823.778669925605,0.4797981426424267,0.07155146383126093,Cluster_1
0.7557689457275538,1.1883545762112835,802,ELOY ALFARO,8,24267.96997885231,23858.263188728848,22531.700960219485,20598.607953246457,0.47759008623319316,0.08482585531319549,Cluster_1
-2.1248178362966468,-0.41448367760195814,803,MUISNE,8,8288.141894327398,8130.601770963799,7300.213290801872,6837.369086598676,0.4836307159227214,0.04555437517966985,Cluster_1
1.2236224543004746,-0.43125990509098505,804,QUININDÉ,8,30295.58745312646,29639.687118216305,26492.98117696789,26642.55518911628,0.5014074762614409,0.05999055318856181,Cluster_1
